filename,genre,tempo,spectral_centroid,zero_crossing_rate,rmse,bandwidth,chroma,beat_strength,tempo_variation,onset_density,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
classical.00077.wav,classical,161.4990234375,812.1207958821843,0.048334934503093584,0.016747132,1009.9219073591227,0.21900696,0.6723453,0.13595858835500535,1.3660595290981787,-477.94348,155.32089,12.7602215,5.5314426,2.3841317,-10.652273,-16.651352,-12.546622,-11.187112,-9.374714,-3.2156122,-2.7692902,-6.477842
classical.00078.wav,classical,135.99917763157896,715.8536806386658,0.041281857236078884,0.006627279,1031.2457016633775,0.22509545,0.6941076,0.19552114413859967,1.4993336294980009,-552.1586,173.31636,26.347733,14.1246195,7.2601404,-7.080264,-5.8543334,-10.337285,-11.018615,-9.1995945,-8.825932,-4.9307866,-3.6539578
classical.00079.wav,classical,107.666015625,790.5070052979709,0.05208824258023975,0.018832877,900.4092980707564,0.2177776,0.8847035,0.19552674699833741,5.530875166592626,-437.6044,170.93153,7.4195814,-3.083473,0.7893823,-11.128749,-12.52278,-6.907836,-5.858702,-8.461237,-8.481487,-8.339388,-7.378575
classical.00080.wav,classical,123.046875,973.5355866616919,0.03153360341744006,0.0052698436,1617.4966766203381,0.4380738,0.7738346,0.33796075871547926,4.431363838294092,-549.5697,156.96532,6.631246,34.402447,13.249272,5.748277,5.040782,-3.0072958,2.0624192,3.0736666,2.01758,3.2438076,5.667017
classical.00081.wav,classical,143.5546875,1214.3502552431958,0.06057444230955143,0.016528226,1540.1999467691455,0.26677114,0.98354816,0.3160981983790762,4.498000888494003,-374.65198,153.82292,-21.559772,20.833046,7.002672,-3.9453752,-2.5165148,-2.805235,-4.2927785,-4.5061345,-5.7571154,-4.25979,-3.845601
classical.00082.wav,classical,112.34714673913044,1415.4129895873043,0.08737817514984532,0.042979293,1449.0029510876852,0.28263754,0.97115475,0.2870783451130726,2.8987116836961353,-263.99594,142.1169,-51.378956,5.016686,-20.275646,-17.12978,-16.075098,-20.311262,-15.041228,-9.737653,-8.4088335,-11.790934,-6.8859296
classical.00083.wav,classical,123.046875,853.0763810402683,0.050776340753093584,0.041856874,998.0067848662262,0.24480073,0.7362253,0.3344632806070158,4.431363838294092,-338.83044,190.14244,-16.293915,3.7036424,-0.44072857,-8.890434,-10.388581,-16.36097,-13.284851,-10.792324,-8.643245,-8.279585,-4.6242003
classical.00084.wav,classical,112.34714673913044,1002.6849591662105,0.057944596505220415,0.02199149,1152.7266763123716,0.24573597,0.9172923,0.2827580892548098,2.265659706796979,-368.99612,171.87369,-27.293062,6.004987,-0.16409573,-10.674201,-11.924829,-10.194441,-11.368568,-10.507292,-8.375313,-9.789171,-5.0586824
classical.00085.wav,classical,107.666015625,1525.7917091607942,0.09158955372679814,0.0388853,1588.2178499718073,0.3097406,1.1482248,0.21664984730596357,2.832074633496224,-246.15865,149.42867,-41.988865,11.6062565,-10.289647,-4.0193577,-7.1368556,-10.135562,-9.420322,-7.171843,-3.1583679,-5.640657,-2.586296
classical.00086.wav,classical,99.38401442307692,1356.2906973182814,0.07683462333236658,0.03149893,1495.0511816850062,0.31202316,1.2653595,0.19056460849860515,3.7649933362949803,-283.51343,159.5616,-29.515244,18.527405,-9.859647,-3.4256573,-10.989011,-9.791544,-8.29952,-4.2436934,-2.871725,-5.970813,-4.0241084
classical.00087.wav,classical,123.046875,877.3225402716945,0.05104483879543697,0.021454155,1109.2624488875817,0.27436775,0.78246695,0.32325773411620046,4.431363838294092,-392.925,190.73505,-13.30989,8.256798,1.556012,-11.073182,-11.240291,-13.994958,-10.621299,-9.390468,-4.6211743,-10.071729,-4.821782
classical.00088.wav,classical,107.666015625,1304.1427959179266,0.07056627030162413,0.02825728,1456.7850189139303,0.29441762,1.208875,0.24451271682132322,4.964460239893381,-299.62308,157.25868,-37.329967,15.76609,-5.7509174,-4.452048,-6.8125167,-10.72881,-9.877373,-8.156403,-5.426561,-7.837365,-2.7309945
classical.00089.wav,classical,99.38401442307692,2423.3323353649416,0.16665269419470224,0.035111424,1884.6631904527787,0.21728311,1.330386,0.24340784637123508,5.330964015992892,-301.9321,57.551678,-59.138557,33.53785,-20.924202,17.733927,-0.6399964,49.018707,19.130726,27.11223,-17.640003,-0.28261402,-3.750939
classical.00090.wav,classical,117.45383522727273,2172.3382154638084,0.15196460508507348,0.02384028,1883.4673596592563,0.21940403,1.1617007,0.2905822967328017,5.164371390493114,-326.38028,85.90885,-42.970142,31.839684,-19.570826,9.9973955,-16.449766,9.995578,-8.598667,25.513878,6.546204,16.401815,3.4843893
classical.00091.wav,classical,143.5546875,2192.5069045226314,0.15240530440351896,0.044732843,1911.8310735892937,0.22592382,1.1299306,0.2606319648842745,4.298089737894269,-251.23933,88.76645,-41.775455,37.914806,-12.03921,21.623262,-5.8672247,25.71373,-5.204475,14.297369,-7.54923,10.474767,-4.9246387
classical.00092.wav,classical,129.19921875,1807.928082376864,0.13096813370069604,0.08412108,1439.04863109303,0.181111,1.0087476,0.2837700963806218,4.164815637494447,-299.6929,103.639175,-27.674166,51.015617,12.293651,16.498365,-10.951071,-0.88763505,3.8555372,12.946044,-12.410851,2.4781237,5.1832848
classical.00093.wav,classical,135.99917763157896,1623.7580253062436,0.10824964955529776,0.08244843,1551.132227424729,0.2269433,1.2529572,0.21674131366249105,5.164371390493114,-207.42522,117.61352,-41.42091,13.249367,-1.6709117,15.538312,-10.338402,-1.8724031,-12.771744,6.9996595,-0.77371377,2.0700433,-8.253666
classical.00094.wav,classical,123.046875,1423.5649269846951,0.07011877356438515,0.01398589,1696.698162070151,0.36881214,0.89388174,0.29065185300465873,1.1994669035984007,-385.87155,128.65533,-26.71042,39.469887,-2.1612148,16.753073,-5.728032,14.715788,-3.0880723,12.300447,-5.8861976,2.7979028,3.6902454
classical.00095.wav,classical,117.45383522727273,1800.8758120131474,0.12435424521461717,0.013560658,1781.07705783052,0.22768864,1.0693082,0.26844684418039194,4.1314971123944915,-422.54468,89.863014,-18.732948,37.771908,6.006347,4.157854,-1.9991796,12.114278,4.1649375,13.789986,2.8316238,5.8929043,6.113412
classical.00096.wav,classical,135.99917763157896,1933.7503480662401,0.11757193179621037,0.05696003,1740.4389584430214,0.29294565,1.1371872,0.28983343727497,3.46512661039538,-203.65866,111.14665,-51.54852,39.4677,-10.575404,11.908858,-13.166576,15.140764,-7.2812214,13.376247,-7.3036685,3.847437,-3.7815683
classical.00097.wav,classical,103.359375,1494.4657470360255,0.08590993269044857,0.036695167,1671.1997576909134,0.22228573,1.1177305,0.2624222534136116,4.89782318969347,-280.7058,122.70871,-14.398484,26.855293,1.3424962,5.994597,-13.10901,3.3745084,-11.562682,5.1796885,-1.0512304,2.7557733,0.057794582
classical.00098.wav,classical,95.703125,1952.6079332127845,0.12342262120552977,0.029083412,1865.996046893325,0.2899613,1.1849594,0.18239248239001563,2.7987561083962684,-287.6037,101.75817,-35.345406,41.28016,-12.727131,17.276148,-13.967989,16.304947,-5.5929623,13.65411,-8.788416,-0.05309516,-13.757536
classical.00099.wav,classical,117.45383522727273,1525.0760420116658,0.08068536107888631,0.010499871,1868.967417911651,0.3338999,0.8769276,0.264359140692119,1.5326521545979566,-378.6962,126.49836,-18.83014,42.88959,-14.325575,25.359526,-14.636545,18.717953,-10.184204,21.119013,4.428083,18.228247,-10.292282
country.00000.wav,country,161.4990234375,2798.0656266251635,0.1072048611111111,0.24829563,2847.5411814192466,0.38392973,1.1183643,0.25175170497810134,3.3575305291723203,-23.104954,70.25588,3.8055308,28.323957,13.754286,5.7281356,3.973779,7.4728084,2.6279068,8.490235,-2.320208,2.08908,-3.3720124
country.00001.wav,country,129.19921875,2938.1313051156862,0.12698824499709976,0.23040177,2839.646685978091,0.4140544,1.0827774,0.2625274462706421,4.764793882978723,-7.9727893,62.724636,-1.4591701,28.109985,9.967061,9.363964,5.415904,9.82543,3.0275455,8.420949,0.31071293,6.540354,0.73737156
country.00002.wav,country,161.4990234375,2308.811438098025,0.07416238114009939,0.14652665,2618.613432216076,0.29707804,1.2870308,0.20032064559158397,4.049919364472584,-120.3052,79.22588,5.2293863,34.548218,16.506737,13.129608,6.3450894,9.962078,-2.0015073,6.8100677,-6.352069,0.22815084,-6.8128085
country.00003.wav,country,161.4990234375,2174.1604935047117,0.1025643835864938,0.2042707,2281.058760714112,0.3769877,1.2073426,0.20049921901506315,3.9338804489815664,-57.75979,95.76648,-10.109319,40.979637,13.979035,-0.9898583,-0.18847147,7.4250784,-3.6333375,9.545139,-2.9410646,2.4362512,1.9947804
country.00004.wav,country,117.45383522727273,2966.1571589936843,0.12416100280572756,0.2093933,2848.1234947138532,0.3827643,1.0842422,0.26038805363411943,5.367413154966375,-20.78135,62.950428,2.3044403,30.773718,6.973462,6.5058117,6.3236365,9.873086,3.4352968,9.372202,-0.4041579,7.5194154,-0.9842741
country.00005.wav,country,129.19921875,2926.532916728232,0.13637249376438987,0.20379831,2737.079970118491,0.41605455,1.1983228,0.23822174177210426,4.265693890405207,-24.671669,62.440266,-7.7540884,28.432592,10.997147,5.551389,-0.08674418,13.74509,2.8998165,9.909151,0.85377365,5.952078,-1.2259914
country.00006.wav,country,112.34714673913044,2807.9125120088343,0.1283081334879495,0.21399127,2778.308824727949,0.4216029,1.1300218,0.25486861755805124,4.3519736842105265,-23.201925,71.15687,1.576013,24.438925,16.31995,4.5767665,-3.8856645,17.993046,-3.3505049,2.435541,2.915715,0.81521153,-1.109284
country.00007.wav,country,103.359375,2898.787368032488,0.11293582502902477,0.24406008,2878.9661651993006,0.42144912,1.0212467,0.23673861973102292,3.869006201784904,-20.81746,64.90752,6.7671013,26.357126,11.665423,13.185629,-1.9791069,8.582197,0.4728952,7.441096,-0.4149094,6.945586,3.6606066
country.00008.wav,country,129.19921875,2505.851670781852,0.10456258734097919,0.2743448,2574.313231970527,0.35533768,1.0310072,0.23776953134172504,3.654292343387471,-19.763226,76.64638,-4.8265233,32.23872,7.710495,17.18376,-1.4951017,9.149327,2.7572665,9.145537,-2.6543097,7.5196233,0.38755095
country.00009.wav,country,123.046875,3191.2596105890007,0.15687278464988427,0.23645693,2948.014284587389,0.42960978,1.040582,0.2976710372251997,5.385345997286296,12.145776,58.997505,0.9395953,26.743252,9.245794,3.563203,1.5272026,8.654258,1.00294,11.647982,-2.1983073,1.1939832,0.48530084
country.00010.wav,country,123.046875,1861.4546090166984,0.07654006851798144,0.074670546,2127.2426522755313,0.2914594,1.3064291,0.19167104330306098,3.46512661039538,-197.70268,106.49648,-4.4335294,37.656395,-0.8653605,-0.9621034,-3.4531171,-0.049805537,-9.302802,-5.177724,-4.2500987,-3.5460408,-1.3531574
country.00011.wav,country,112.34714673913044,2839.25842945996,0.11016274531129157,0.07847474,2798.5048227301195,0.30090493,1.4320672,0.18679129768486483,3.4318080852954242,-199.05687,61.146397,9.977331,23.48061,10.260272,0.0013762885,8.017387,1.1231513,-4.8983784,9.487703,-6.3569746,3.875742,1.6276604
country.00012.wav,country,89.10290948275862,1667.5169597765603,0.06405358782869296,0.12688757,2052.754370274817,0.29652536,1.391104,0.1951848626180731,5.19768991559307,-141.01443,123.921104,-2.5103796,27.954958,-0.004282185,1.2101256,-11.015173,-1.3653063,-7.0197535,-6.1295595,-5.1838574,-2.1625636,-4.5987415
country.00013.wav,country,129.19921875,2811.872177544087,0.1295221716695669,0.08002811,2841.7562730726136,0.36810398,1.3925711,0.20107052032056263,4.498000888494003,-126.20302,77.6602,3.1578352,19.944595,10.8167715,0.72969544,5.22846,-0.49303126,-0.995941,5.39514,-3.7251055,-3.493331,-5.336726
country.00014.wav,country,135.99917763157896,2952.9885811173413,0.12478399313611756,0.092618205,3036.4590945849873,0.36505738,1.367283,0.19864936029223998,3.8316303864948913,-124.6224,72.49065,16.715553,18.250063,12.224811,8.094712,7.986082,-0.5102593,2.3697214,-0.56879467,-5.5688143,0.5433139,-5.0568647
country.00015.wav,country,151.99908088235293,1958.9864228599774,0.09423639307811292,0.104739845,2146.923519804291,0.3795868,1.2913548,0.20309472802497988,4.531319413593958,-116.19743,111.75399,-5.245356,33.98964,-12.460974,4.2414293,-14.408441,8.494257,-8.198441,-1.3370374,-12.551117,-5.0011096,-2.139346
country.00016.wav,country,107.666015625,1426.0207482117,0.060195297394624904,0.079806626,1648.467920931343,0.32263863,1.7595205,0.18315243954122906,6.297201243891604,-210.10042,139.62177,-17.025503,57.99346,-9.658052,-1.9567311,-17.993433,-8.213174,-11.769385,-7.876312,0.6242504,-9.962925,-6.469421
country.00017.wav,country,89.10290948275862,1470.2190431491572,0.06387005752126837,0.088679396,1960.209861429048,0.35725808,1.2034115,0.21202529109688228,3.698356286095069,-171.32309,137.33298,7.9547596,28.53364,2.6904237,-0.50326514,-2.9567094,-1.1481972,-6.1525826,-2.3970327,-5.854901,-2.1742196,-5.3409767
country.00018.wav,country,86.1328125,2068.869796587892,0.09558907941802011,0.09675965,2370.15807218592,0.36986184,1.259252,0.20131276649674762,5.131052865393158,-131.1577,102.98625,-11.529915,17.738117,16.948603,4.4418244,1.2972012,3.413476,-1.5013238,1.606856,-7.989871,-0.82989687,-8.8802805
country.00019.wav,country,123.046875,1138.970375102019,0.0509447656854215,0.082008675,1462.5548366603607,0.31572592,1.1753513,0.17807808841421507,3.4984451354953356,-256.0997,163.07938,-22.86085,26.925726,15.294624,-3.5060468,4.2238126,-0.78757596,-9.461128,1.7529935,-4.4277163,-3.6453378,-4.2500978
country.00020.wav,country,103.359375,2407.9531761672592,0.08680454853054911,0.105174266,2532.4203413039213,0.3654622,1.5348427,0.18648712829735453,3.7649933362949803,-161.19606,74.76473,22.419218,46.01183,5.280713,25.11344,-0.5761165,10.385749,-6.833754,5.0545835,-0.7702397,1.4034672,-6.0123224
country.00021.wav,country,107.666015625,1044.7200862613543,0.04564919881090487,0.10979616,1393.8079039816196,0.28923905,1.2440479,0.20038200722872349,3.631719235895158,-209.33365,167.1017,-20.841473,36.802998,10.272971,3.9958642,-5.6698804,-4.625789,-6.24442,-4.1741776,-6.6804767,-3.2626216,-7.9688377
country.00022.wav,country,95.703125,1719.4714520311265,0.06805726749806651,0.07508869,2142.376265771634,0.32171428,1.3567133,0.20692017940894913,4.1314971123944915,-195.07317,114.25745,0.041475583,38.20062,11.286058,-6.0460644,1.228559,0.014777211,-15.413632,-3.5779057,-6.1284695,-4.5047817,-0.12425672
country.00023.wav,country,83.35433467741936,1495.5580556268485,0.03546364438321732,0.03888375,2331.9170617315413,0.30543447,1.2096376,0.1883364800947798,2.598844957796535,-353.09116,110.67462,32.743443,24.189941,18.754097,5.9265885,-1.7344855,3.8793364,-2.9791188,-1.9010768,-2.8730128,-0.9832502,-6.486425
country.00024.wav,country,129.19921875,1738.8802794251512,0.08241794760247487,0.09655079,1907.2670832046574,0.2704669,1.41686,0.14612212594876087,2.4988893824966683,-200.06026,109.140465,-5.542463,48.140514,1.2196504,4.5926175,-9.150064,-1.4768001,-11.666415,-5.2047043,-11.545386,4.980433,-4.9844666
country.00025.wav,country,143.5546875,1565.155663257242,0.05727693892594741,0.07988017,2016.0878279617248,0.3473293,1.1926035,0.1881503445713605,2.132385606397157,-200.6344,119.69184,-3.5907493,31.953747,9.979258,15.293263,0.64658093,0.2359246,-4.4701905,-2.3123803,-5.2613406,-2.4783907,-6.041272
country.00026.wav,country,107.666015625,1270.301226914328,0.05480418902262181,0.10050229,1702.208123239175,0.32985726,1.3472136,0.16267001194967773,4.264771212794314,-194.2351,151.79347,-3.0450044,29.494707,9.111863,5.9693475,3.7879229,3.7599015,-5.853435,1.5923065,-3.765781,0.94019234,1.9712701
country.00027.wav,country,92.28515625,2011.7251476004385,0.09735036615429234,0.11655147,2140.448308361406,0.3918148,1.3480803,0.2159300796651981,4.9977787649933365,-100.76679,106.98421,-27.158417,29.09983,5.039681,-5.423927,3.2426603,-5.179371,-5.118583,-0.8158501,-3.8342147,-2.7052553,-6.645411
country.00028.wav,country,89.10290948275862,1474.2739870616333,0.05981539721094354,0.09406918,1886.0071281542077,0.3182826,1.1094165,0.2156701667404756,3.3651710350955133,-169.22511,132.78679,-13.487547,31.186216,6.340469,-3.7556648,-2.0590017,-3.6253169,-4.56124,1.2809825,-6.97704,-7.2528353,-1.3950256
country.00029.wav,country,89.10290948275862,1214.2001323890852,0.054210547781322505,0.11706559,1555.577737612877,0.3099739,1.277786,0.20899790271565374,5.264326965792981,-171.242,160.48726,-17.805805,30.491003,7.5109696,-8.247462,-5.6675158,0.13154985,-8.835052,-2.6557033,0.7119978,-3.7818263,-6.5020747
country.00030.wav,country,161.4990234375,1240.7101460307977,0.0428343121616396,0.07958206,1997.01199708467,0.2213738,0.99484134,0.162516279660619,2.9320302087960908,-277.10757,128.25293,42.425163,37.693504,12.766559,9.593897,-5.988017,-7.539554,-8.03414,-4.9425426,-6.532016,-3.6276443,-7.2275624
country.00031.wav,country,112.34714673913044,2053.1842219986365,0.09532511298820573,0.100796506,2187.743333767352,0.31345084,1.1208308,0.17972366322409242,3.798311861394936,-130.48167,104.1242,-19.271059,34.147877,5.397541,-2.171723,-0.7280454,-2.9078913,-5.4620852,4.0693655,-4.4698324,3.5257306,2.148122
country.00032.wav,country,99.38401442307692,1823.2405420958114,0.06758635742942769,0.060507,2205.841484150421,0.33107468,1.1726867,0.19137607900864614,3.46512661039538,-237.93953,97.7333,6.486745,45.971268,2.1488123,16.21856,8.811721,7.763634,-0.5899204,4.483779,0.14919905,3.0199268,-1.6625812
country.00033.wav,country,92.28515625,2456.7182165816203,0.12363183065061871,0.1045934,2387.4975939529986,0.31685027,1.4440285,0.17427295519320504,3.998223011994669,-133.27147,78.98,-5.6516805,35.54217,-7.5470138,7.928213,2.7289066,0.40225095,-1.144252,-1.1125528,-7.844962,-1.1714913,-4.8177476
country.00034.wav,country,135.99917763157896,2614.3440997684415,0.11928223789153132,0.07823296,2655.9285724653673,0.35918695,1.7733511,0.1932565719022257,5.797423367392271,-153.86862,83.66914,-8.426157,13.954346,13.531212,3.7665932,3.009783,6.355866,2.077902,2.068881,3.1684868,-0.48438057,-3.0256164
country.00035.wav,country,99.38401442307692,2321.8879492685483,0.10436530234918794,0.099928215,2545.383232254306,0.37588015,1.2839416,0.1934324575191307,4.398045313194136,-120.41707,95.35442,-6.02527,25.163818,20.953634,-7.1270046,8.549671,2.4336689,-14.656025,9.28693,-2.3609252,-3.1556685,0.6114374
country.00036.wav,country,112.34714673913044,1827.8001725934416,0.08486652890564579,0.022760969,2050.2592014517736,0.34468597,1.2063111,0.1576559152469786,2.6321634828964906,-339.64667,97.738594,-9.763496,50.972683,7.814855,11.721101,0.6739248,2.4926815,-4.7740016,0.2095193,-5.979657,-2.9014666,-6.1582875
country.00037.wav,country,99.38401442307692,2068.662126290897,0.08496433620939675,0.07204812,2437.6024358625427,0.37394306,1.1437066,0.19284546355937432,3.631719235895158,-173.44347,105.07096,1.1555927,24.1155,22.134285,2.5480733,-1.5893732,0.16644405,-5.3277473,3.8132274,-4.5264587,-4.5881543,-1.5657426
country.00038.wav,country,151.99908088235293,2860.0275833530027,0.12114926225348027,0.09088994,2919.6222345104266,0.3672548,1.3164332,0.19257381079463357,4.864504664593515,-118.0589,74.18071,8.265662,15.447167,6.1578817,8.44198,4.111674,5.726584,-1.9592637,3.1633985,5.048196,-1.1217972,2.4379733
country.00039.wav,country,123.046875,3760.408113053086,0.21236722375290024,0.09632568,3052.8443953202923,0.43772945,1.5823643,0.20090375057732546,5.9973345179920035,-89.70955,36.282784,11.465646,37.497395,9.179835,3.7314453,2.8276622,6.81722,1.4637537,0.098400734,1.0316733,1.1726795,-3.5680354
country.00040.wav,country,143.5546875,2449.7536777060777,0.10630558778035576,0.10900008,2560.4589639124774,0.3734549,1.4860666,0.17144096733792505,4.564637938693914,-102.86877,85.338524,-4.320379,30.584402,3.014872,-1.9487437,4.437098,3.4139795,-4.258278,-1.7707372,-3.9678407,-1.3573309,-3.7603476
country.00041.wav,country,129.19921875,2634.223606489956,0.09586022090100542,0.11321748,2898.649215130567,0.40024942,1.3439155,0.18733201847495345,4.0648600621945805,-111.62214,82.249146,13.051351,31.925335,23.684826,-0.5329458,12.033109,3.6621604,-5.7393713,3.3419154,1.4315193,0.7713819,0.5497473
country.00042.wav,country,103.359375,2387.97203880899,0.08704434636020882,0.11766618,2716.6177620554517,0.39165658,1.3455821,0.17682564321579824,4.9977787649933365,-101.28794,84.11575,7.7757306,30.372738,13.849443,11.625496,-0.119096465,-4.9368935,-2.3647227,-1.968338,-8.188103,2.820076,0.5401415
country.00043.wav,country,135.99917763157896,2530.4998439482647,0.13428527407192575,0.094972506,2491.290219955262,0.4031196,1.2971421,0.16203268874776225,3.3651710350955133,-101.19267,85.44992,-19.70174,20.570631,9.992324,7.598467,0.10015661,3.40321,0.056307364,1.5763918,-1.4527315,-1.2911735,2.1356745
country.00044.wav,country,151.99908088235293,1729.7885870910534,0.06650367966937355,0.11364318,2247.6077330866415,0.3600969,1.1635717,0.17607439766342486,2.9986672589960017,-162.78079,119.890144,-2.9078407,20.508928,27.810162,5.49017,6.0408688,1.1912667,-3.696575,0.35227868,4.4168353,-0.41024777,2.4561374
country.00045.wav,country,151.99908088235293,2777.4882405051285,0.13297072880413766,0.14658697,2647.8062084161784,0.3455366,1.364845,0.1840952705367181,3.298533984895602,-61.222664,71.25142,-17.037924,17.114265,5.0512624,-4.2119603,-1.6805953,1.1818885,-0.8543821,4.967768,-1.7029343,4.8418956,-0.1602425
country.00046.wav,country,151.99908088235293,2109.417730689385,0.11588466139791183,0.10329493,1933.8314274427828,0.37417582,1.4004666,0.19127730646940824,4.731230564193692,-126.90666,103.49357,-31.897821,58.728836,-1.9615221,-3.1359189,-2.9429367,0.3602378,-3.034348,-0.8273261,5.5868716,-10.137715,0.7289897
country.00047.wav,country,151.99908088235293,1784.0387310049896,0.09410006706786543,0.09062656,1840.0082750714125,0.31027132,1.3181573,0.20562808752863462,4.831186139493559,-165.54424,117.90447,-33.605473,42.59893,-1.3801005,3.827964,7.166964,-7.171045,-1.6472125,0.8621202,-12.5100975,2.884921,-12.365843
country.00048.wav,country,117.45383522727273,1939.8088633748253,0.06396371084686775,0.11688875,2482.5238380341193,0.31120387,1.5113088,0.2068893440306309,3.298533984895602,-148.98796,107.2436,11.189903,26.696136,11.397693,-3.8045828,14.0203285,-5.8768187,-11.04849,2.7971046,-8.450597,3.1810462,-0.76783913
country.00049.wav,country,112.34714673913044,1599.911202685332,0.07579197481631864,0.14351887,1826.2848279513296,0.32388186,1.4806532,0.18042231539814543,4.498000888494003,-110.04325,134.77678,-24.017368,19.40414,-4.402763,-4.810312,-7.802366,-0.39133033,-5.4069877,-2.9562922,0.78019524,-4.774832,-0.17851044
country.00050.wav,country,117.45383522727273,1780.2063536153125,0.07894522186774942,0.10936974,2036.2742186349503,0.35114315,1.2329704,0.14789474137608302,3.065304309195913,-143.05974,121.874374,-13.355456,47.767853,-12.669741,23.367558,-11.009172,18.859142,-13.707747,15.945982,-11.358796,10.289537,-6.009821
country.00051.wav,country,129.19921875,1553.0252624967882,0.0592791563950116,0.09030824,1848.587709670697,0.27465072,1.0763534,0.18295077961706172,3.16525988449578,-204.6437,121.91709,-17.759083,46.325146,-1.8045663,17.01744,-14.691548,14.671547,-19.392052,10.927665,-13.47539,1.1953375,-6.2094746
country.00052.wav,country,112.34714673913044,1115.6797010252174,0.03546288911446249,0.06949131,1662.994993523966,0.3289262,1.0863012,0.18941625019640104,3.0986228342958686,-265.2709,138.86661,6.1286917,47.477863,-2.3875465,21.05125,4.0907435,17.65029,-12.018802,15.490483,-1.1288179,7.8953543,0.50136775
country.00053.wav,country,89.10290948275862,2271.8519286411943,0.10830818288379737,0.1335271,2297.372036595188,0.3733923,1.2793788,0.19364683082818177,5.0644158151932475,-84.68879,100.969574,-16.019012,51.744453,-17.08682,22.575502,-20.29776,18.909782,-19.486067,15.338605,-17.739527,8.58395,-15.003451
country.00054.wav,country,75.99954044117646,1654.4094237766933,0.06018472363205723,0.10427781,2105.4593581100467,0.31272689,1.020848,0.1803155827937131,2.665482007996446,-175.00964,115.713554,5.100794,58.16809,-3.3074555,29.656008,-10.033721,19.659372,-16.311836,13.744991,-8.834571,7.2225156,-8.883326
country.00055.wav,country,129.19921875,1881.2205095617792,0.08111548663476412,0.1549709,2116.1645631703473,0.35711694,1.1976473,0.17743776737615993,4.1314971123944915,-82.945496,122.53113,-16.672253,40.01724,-15.014211,21.675644,-18.251837,18.362713,-17.989063,16.989252,-16.042936,8.533767,-8.709853
country.00056.wav,country,129.19921875,1468.4574659783857,0.05492503202339521,0.13616844,1960.4811504411425,0.31912956,1.0330402,0.20743077534304938,2.3322967569968904,-164.78546,123.44315,4.22473,48.800877,-5.153331,22.848055,-7.809706,19.28812,-11.021053,21.256647,-9.741073,5.1617775,-6.143532
country.00057.wav,country,135.99917763157896,1741.8884862826515,0.07544530645784996,0.13006952,1985.7526618758284,0.31506595,1.121537,0.20863927546057082,3.065304309195913,-137.86005,121.520035,-13.279323,43.328953,-10.695389,17.859846,-7.950051,9.101155,-19.791092,9.44209,-19.604746,6.9056215,-12.5497055
country.00058.wav,country,112.34714673913044,1796.7119762329241,0.07328712599091261,0.16378078,2148.5828916129603,0.3482301,1.2669517,0.15148370880078757,3.3984895601954688,-101.2983,120.435974,-0.41283935,49.037697,-15.870199,19.87758,-13.0966215,18.572927,-15.718036,15.2437315,-5.91671,6.6559696,-10.362754
country.00059.wav,country,135.99917763157896,1535.405936256092,0.0525349840487239,0.14542289,2011.759876319906,0.28437814,1.3013656,0.1556292931162374,2.1657041314971126,-185.06337,120.51211,29.720224,56.37222,-3.0282545,22.213934,-10.350044,20.053122,-13.679163,9.170145,-6.4301715,3.3002465,-8.73294
country.00060.wav,country,69.83741554054055,1373.628372500732,0.04291625882153906,0.14097315,1930.5879081818055,0.3421015,1.0938814,0.14818029658525475,2.1657041314971126,-178.47949,130.10803,12.076066,47.04983,2.6116672,24.099434,-4.625375,22.778528,-10.929766,13.5343075,-6.806915,8.726394,-6.0959067
country.00061.wav,country,123.046875,1397.8552412349427,0.04858304028905646,0.1072092,1896.199966667019,0.3145773,1.084443,0.1656088276175265,2.6988005330964016,-186.33115,135.86916,5.9504013,45.837704,-5.776936,22.777603,-12.992676,17.125881,-13.762873,9.738707,-8.365436,6.6548285,-9.085711
country.00062.wav,country,89.10290948275862,2166.6058738727033,0.10233551757057231,0.13012476,2277.452693095105,0.39030823,1.4369384,0.19105943075752574,5.430919591292759,-94.15291,109.18758,-11.85467,41.572716,-19.4826,23.833261,-19.930464,20.372795,-17.291353,16.565329,-10.201442,9.387508,-10.049827
country.00063.wav,country,83.35433467741936,1614.587918187712,0.05825803303847641,0.1314034,2016.5163398799498,0.3339356,1.4026158,0.13748915020648875,2.765437583296313,-185.41428,118.49516,17.795776,48.869015,-2.1734655,21.354282,-8.994564,20.53351,-11.412323,9.274986,-5.478168,5.76185,-2.988394
country.00064.wav,country,135.99917763157896,1511.6824075794034,0.06007520966260634,0.08254984,1865.1117334500523,0.2634866,1.0345426,0.22387755948545676,2.3322967569968904,-217.81781,128.37341,-7.5112424,39.284595,-2.5414019,18.173687,-15.148812,16.760803,-15.247553,4.8962364,-6.500651,2.9013941,-11.492001
country.00065.wav,country,123.046875,894.5392325301367,0.0386682497099768,0.11052865,1195.9852548196648,0.28278357,1.1365613,0.17424992579957244,2.8987116836961353,-250.85716,163.07423,-3.8745756,30.153008,5.589061,7.5009403,4.0263863,-2.1164129,-5.4775133,-1.062121,-9.981777,1.8189913,-8.753831
